x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1260879,124,3,57,143,0,2,2,1,1,1,0,6,4,15,5,10,5,2,11,5,2,2,1,1,1,1,3,1,6,9,0,1,4,6,6,0,0,2,3,0.1979,33600,26948,11300,601,1,2,1,0,0,1,0,0,0,0,0,0.5062,0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,4,3,1,0,0,2,2,6652,4404,11300,26948,124,3,57.2,1,0,,0,1,1,1,1,0,1,3,0,0,1,0,,,,0,,1,1,1,0,0,,,,,0,0,0,0.0073,6652,0,0,0,0,0,6652,0,6652,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,657
466464,185,6,69,377,0,0,2,2,2,2,4,9,19,40,10,30,7,6,22,5,2,2,15,1,1,1,2,6,13,5,0,0,2,4,5,0,0,2,4,0.6027,29190,11596,9000,124,0,1,0,1,2,0,1,0,0,1,0,0.9564,0.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,4,3,0,0,0,0,1,17165,6217,9000,11025,185,9,89.7999,1,0,,0,1,1,1,1,1,1,2,1,0,3,1,158,158,158,62212,0.7336,1,1,1,1,19914,23,23,23,0.6383,1,1,1,0.2437,107941,0,0,0,0,0,107941,0,107941,1,1,1,3,0,2,37,17,25.6666,28135,90347,0.5853,0,,28135,0.5853,1,1,1,0,,0,,656
792061,94,15,35,220,1,0,2,4,3,1,4,2,1,17,6,11,6,2,10,5,2,1,6,1,1,1,1,2,3,5,0,0,1,4,5,0,0,1,4,0,1180,1180,750,200,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,313,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,5,4,4,4,4,5,2,2,2,2,2,2,0,1,0,0,0,1,4,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2840,1069,750,1180,36,15,24.1999,5,0,,0,1,1,1,1,0,1,1,0,0,,1,,,,0,,0,0,0,1,0,94,94,94,,0,0,0,0.0379,4158,4158,1.0802,0,0,0,0,0,0,1,1,1,1,0,9,94,94,94,0,0,,0,,0,,1,1,1,0,,0,,529
1488256,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,524
884242,2,2,2,2,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,9,0,2,2,6,4,0,1,1,2,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,24,0,0,4,9,22,23,9,0,0,0,1,8,9,19,8,9853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,1,9789,2,2,2,1,1,1,1,1,9789,0,,0,0,0,9789,0,9789,1,1,1,1,0,1,2,2,2,9789,9789,1,0,,9789,1,1,1,1,0,,0,,500
1068792,6,3,4,139,0,3,5,2,0,0,0,0,5,12,3,9,8,2,4,3,2,2,6,1,1,1,2,2,1,14,0,2,6,11,11,0,2,4,8,0.2844,1350,966,550,250,0,1,0,2,0,0,0,0,0,0,0,0.382,0.1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4,384,191,550,966,6,3,4.6666,0,0,,0,1,1,1,1,0,1,2,0,0,1,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0039,384,0,,0,0,0,384,0,384,1,1,1,0,0,1,,,,0,0,,0,,0,,0,1,1,0,1,0,,605
1278707,37,2,10,74,0,6,7,1,1,1,1,0,0,11,10,1,3,3,9,9,2,2,2,0,0,1,0,0,5,7,0,1,5,6,6,0,1,4,5,0.737,8100,2130,2000,300,0,0,1,1,0,1,0,0,2,3,0,0.9957,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888,0.8888,3,0,0,0,0,0,1,6,7,5970,1929,2000,2130,37,2,9.1111,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.5923,26884,0,,0,0,0,26884,0,26884,1,1,1,1,0,1,25,25,25,20914,20914,1.0814,0,,20914,1.0814,1,1,1,0,1,20914,1.0814,570
871761,,,,36,0,0,0,0,1,2,0,0,0,3,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,1,1,0,0,1,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,14,0,0,2,5,11,12,0,0,0,0,0,0,0,10,0,7677,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,,0,,0,,0,0,1,0,,0,,550
1182916,104,46,70,133,0,0,0,0,0,2,2,5,4,13,5,8,7,4,6,1,3,1,4,1,1,1,2,3,1,1,0,0,1,1,1,0,0,1,1,0.9939,61500,373,52000,750,0,0,0,0,0,0,0,0,0,2,0,0.9998,0.9617,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,1,1,0,0,14,0,0,8,13,13,0,0,9,14,14,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,3,0,0,9,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,14,0,0,8,13,13,0,0,9,14,14,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,9137,9137,9500,363,84,84,84,0,0,,0,1,1,1,1,1,1,3,1,0,2,1,104,104,104,118420,0.8581,1,1,1,1,23693,56,46,51,0.4533,1,1,1,0.4871,203240,0,,0,0,0,203240,130504,72736,1,1,1,2,0,3,56,46,51,23693,142113,0.4533,12084,0.4399,11609,0.4681,1,1,1,0,,0,,651
1485621,159,72,116,352,1,0,0,0,0,1,1,0,4,6,3,3,4,3,3,1,2,1,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0.1374,20500,17682,19500,1000,0,1,0,0,0,0,0,0,0,0,0,0.1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,2818,2818,19500,16682,119,119,119,0,0,,0,1,1,1,1,1,1,2,1,0,1,0,72,72,72,53587,0.6698,1,1,1,0,0,,,,,0,0,0,0.2144,56405,0,,0,0,0,56405,0,56405,1,1,1,0,0,,,,,0,53587,,0,,0,,0,0,0,0,,0,,814
1319253,140,65,102,216,0,0,0,0,0,0,1,1,3,5,2,3,4,2,2,1,2,1,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0.6111,20000,7776,20000,6500,0,0,0,0,0,0,1,0,0,0,0,0.6111,0.6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,12224,12224,20000,7776,140,140,140,0,0,,0,1,1,1,1,1,1,3,1,0,1,0,65,65,65,73360,0.917,1,1,1,0,0,,,,,0,0,0,0.4469,85584,0,,0,0,0,85584,0,85584,1,1,1,0,0,,,,,0,73360,,0,,0,,0,0,0,0,,0,,721
1386282,37,7,19,49,0,0,8,3,1,4,0,0,0,16,6,10,4,3,7,5,2,2,4,0,1,1,0,4,4,10,0,0,5,7,9,0,0,4,6,0.3519,11550,7485,4000,750,0,2,0,0,1,0,0,1,0,0,0,0.7129,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,4,2,2,0,0,0,0,0,2,4065,2852,4000,7485,37,10,21.3999,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,19173,7,7,7,0.972,1,1,1,0.2515,23238,0,,0,0,0,23238,0,23238,1,1,1,1,0,1,7,7,7,19173,19173,0.972,0,,19173,0.972,1,1,1,0,,0,,633
1178738,534,0,154,534,0,2,2,1,0,6,3,7,23,42,6,36,8,4,29,5,4,3,5,1,1,1,6,4,17,7,1,3,7,7,4,1,2,4,4,0.1572,33055,27857,11300,0,3,0,0,0,1,0,0,0,0,0,0,0.4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,3,0,18,0,0,0,5,8,0,0,0,13,18,0,0,0,5,6,0,0,0,8,10,0,0,0,3,4,0,0,0,3,4,0,0,0,0,0,0.8,0.8,5,5,5,3,0,0,1,1,1,5198,4631,11300,27857,534,0,184.8,8,0,,0,1,1,1,1,0,1,6,0,0,4,3,,,,0,,1,1,1,1,12832,2,2,2,0.9869,1,1,1,0.0141,18030,0,,0,0,0,18030,0,18030,1,1,1,1,0,1,2,2,2,12832,12832,0.9869,0,,12832,0.9869,1,1,1,0,,0,,712
1237560,,,,55,0,0,1,0,0,1,0,0,0,2,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,7,1,1,2,5,6,1,1,2,4,,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,,,8,0,1,1,4,5,5,2,0,0,0,0,0,0,4,2,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,155,155,100,0,,,,1,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.6078,155,155,1,0,0,0,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,455
814864,54,11,38,112,1,0,1,1,3,11,0,0,1,17,9,8,4,2,4,0,1,0,12,0,1,1,0,3,4,8,0,0,1,2,7,0,0,1,2,,0,0,500,300,0,0,0,0,0,0,0,0,0,0,2,,,5,0,0,0,1,4,5,0,0,0,0,0,0,0,2,0,4088,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,36,1,0,1,0,0,1,0,9,0,1,0,8,25,1,1,1,1,1,1,1,25,25,25,0,0,0,0,0,0,0,24,24,24,0,0,8,8,8,0,0,24,24,24,0,0,16,16,16,0,,0,0,0,0,0,0,,0,0,0,0,0,1,3,1,1,1,1,1,6,0,0,5,6,6,3,0,0,2,3,3,0,10,1,1,0,8,26,1,1,1,2,2,1,1,25,26,26,0,0,0,0,0,0,0,24,24,24,0,0,8,8,8,0,0,24,24,24,0,0,16,16,16,,,0,0,0,0,0,0,0,0,0,1558,1159,500,0,,,,4,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,8121,11,11,11,0.8286,1,1,1,0.714,53777,23598,0.6829,1,1,1,38300,38300,0,1,1,1,9,1,9,54,11,38.1111,38300,38300,1.0441,38300,1.0441,0,,1,1,1,1,9,30179,1.1227,430
1056883,131,14,49,313,0,0,0,3,2,1,0,2,13,21,5,16,7,4,15,4,3,3,4,0,1,1,0,3,8,2,0,0,0,0,2,0,0,0,0,0.1472,16500,14070,17600,100,1,2,0,1,0,0,0,0,0,0,0,0.3441,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,2430,2065,17600,14070,131,14,57,4,0,,0,1,1,1,1,0,1,1,0,0,,1,,,,0,,0,0,0,1,21394,20,20,20,0.7768,1,1,1,0.1149,23824,0,,0,0,0,23824,0,23824,1,1,1,1,0,1,20,20,20,21394,21394,0.7768,0,,21394,0.7768,1,1,1,0,,0,,741
1508186,86,2,29,134,0,3,5,4,2,4,3,2,1,21,9,12,9,4,3,1,2,1,16,1,1,1,1,2,2,33,4,6,10,17,20,2,4,7,11,0,750,750,750,200,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,2,2,2,5,1,0,0,0,0,0,1,0,0,5676,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,15,0,0,0,0,0,0,0,0,6,15,0,0,0,3,9,0,0,0,6,15,0,0,0,3,6,0,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,2,2,2,1,0,0,1,1,1,0,6,0,0,3,3,52,0,0,1,1,1,0,0,4,10,21,0,0,1,4,10,0,0,3,9,20,0,0,1,4,7,0,0,2,5,10,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,74,74,750,750,17,17,17,1,0,,0,1,1,1,1,0,1,1,0,0,5,1,,,,0,,0,0,0,0,0,,,,,0,0,1,0.1708,17095,738,0.0127,0,0,0,12931,6624,6307,1,1,1,8,0,5,86,2,30.5,12931,12931,0.9627,6624,1.141,6307,0.8269,1,1,1,0,4,6624,1.141,587
1123928,,,,40,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,14,0,3,11,13,7,0,1,5,6,,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,,,7,0,0,6,6,7,7,0,0,0,0,0,0,0,0,0,1643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,200,0,,,,1,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,504
1647657,34,34,34,37,0,0,0,1,1,1,0,0,0,3,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,200,200,0,0,0,0,0,0,0,0,0,0,1,,,3,0,0,0,0,1,1,2,0,0,0,0,1,1,3,2,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,4268,4021,200,0,34,34,34,1,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.9958,7526,247,1.235,0,0,0,4021,0,4021,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,534
1088214,,,,187,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,1,0,1,0,0,1,0,3,0,0,1,1,3,0,0,1,1,,0,0,1236,1236,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,2,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,,,,0,0,,0,,0,,0,0,0,0,,0,,486
1063360,222,2,79,262,0,1,1,1,1,0,0,0,4,7,3,4,5,3,3,2,2,2,2,1,0,1,1,0,3,3,0,0,1,2,3,0,0,1,2,0.3081,37000,25597,22000,1000,0,0,0,0,0,1,0,0,0,0,0,0.5183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,2,2,2,2,2,1,0,0,0,11403,11403,22000,25597,222,13,117.5,0,0,,0,1,1,1,1,0,1,1,0,0,1,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0728,12415,0,,0,0,0,12415,0,12415,1,1,1,1,0,1,2,2,2,1012,1012,0.9638,0,,1012,0.9638,1,1,1,0,,0,,767
